DateTime,Reading
2012-05-23 21:06:01,33.205
2012-05-23 21:08:01,33.143
2012-05-23 21:10:01,33.08
2012-05-23 21:12:01,33.018
2012-05-23 21:14:01,32.893
2012-05-23 21:16:01,32.831
2012-05-23 21:18:01,32.706
2012-05-23 21:20:01,32.644
2012-05-23 21:22:01,32.582
2012-05-23 21:24:01,32.457
2012-05-23 21:26:01,32.395
2012-05-23 21:28:01,32.332
2012-05-23 21:30:01,32.207
2012-05-23 21:32:01,32.207
2012-05-23 21:34:01,32.083
2012-05-23 21:36:01,31.958
2012-05-23 21:38:01,31.833
2012-05-23 21:40:01,31.833
2012-05-23 21:42:01,31.833
2012-05-23 21:44:01,31.896
2012-05-23 21:46:01,31.958
2012-05-23 21:48:01,32.02
2012-05-23 21:50:01,32.083
2012-05-23 21:52:01,32.145
2012-05-23 21:54:01,32.207
2012-05-23 21:56:01,32.27
2012-05-23 21:58:01,32.27
2012-05-23 22:00:01,32.207
2012-05-23 22:02:01,32.207
2012-05-23 22:04:01,32.02
2012-05-23 22:06:01,31.896
2012-05-23 22:08:01,31.771
2012-05-23 22:10:01,31.708
2012-05-23 22:12:01,31.459
2012-05-23 22:14:01,31.459
2012-05-23 22:16:01,31.521
